"BYLINE","DATE","DATELINE","HEADLINE","LENGTH","PUBLICATION","SECTION","TITLE",
"","Freitag 13. April 2018 11:23 AM GMT+1","","ALBA-Kapitän vor Ludwigsburg-Duell: "Sieg großer Schritt"","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 10:43 AM GMT+1","","Verdächtiger stellt sich nach Messerattacke auf 13-Jährigen","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 10:43 AM GMT+1","","Verdächtiger stellt sich nach Messerattacke auf 13-Jährigen","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 10:41 AM GMT+1","","Brand in Flüchtlingsunterkunft: Zwei Menschen gerettet","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 10:41 AM GMT+1","","Brand in Flüchtlingsunterkunft: Zwei Menschen gerettet","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 10:34 AM GMT+1","","Fahrradfahrer stirbt nach Kollision mit Auto","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 10:34 AM GMT+1","","Fahrradfahrer stirbt nach Kollision mit Auto","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 9:53 AM GMT+1","","Unfall an Baustelle in Wedding: Biker in Klinik","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 9:53 AM GMT+1","","Unfall an Baustelle in Wedding: Biker in Klinik","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 9:51 AM GMT+1","","Mann entreißt Familie Kind und springt vor Zug","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 9:51 AM GMT+1","","Mann entreißt Familie Kind und springt vor Zug","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 9:20 AM GMT+1","","Wuppertal; Mann reißt fremdes Kind an sich und springt vor einfahrenden Zug","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 9:20 AM GMT+1","","Wuppertal; Mann reißt fremdes Kind an sich und springt vor einfahrenden Zug","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 9:02 AM GMT+1","","Vermutlich fremdenfeindlicher Angriff auf 29-Jährigen","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 9:02 AM GMT+1","","Vermutlich fremdenfeindlicher Angriff auf 29-Jährigen","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 9:01 AM GMT+1","","Mann zwischen Autotür und Fahrzeug eingeklemmt","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 9:01 AM GMT+1","","Mann zwischen Autotür und Fahrzeug eingeklemmt","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 7:31 AM GMT+1","","Motorradfahrer bei Auffahrunfall schwer verletzt","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 7:31 AM GMT+1","","Motorradfahrer bei Auffahrunfall schwer verletzt","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 7:13 AM GMT+1","","Rollerfahrerin bei Unfall schwer verletzt","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 7:13 AM GMT+1","","Rollerfahrerin bei Unfall schwer verletzt","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 6:11 AM GMT+1","","Sturz auf Gleise: Motorradfahrer lebensgefährlich verletzt","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 6:11 AM GMT+1","","Sturz auf Gleise: Motorradfahrer lebensgefährlich verletzt","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 9:34 PM GMT+1","","Wuppertal; Mann reißt fremdes Kind an sich und springt vor einfahrenden Zug","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 9:34 PM GMT+1","","Wuppertal; Mann reißt fremdes Kind an sich und springt vor einfahrenden Zug","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 9:30 PM GMT+1","","Mann entreißt Kind und springt mit vor einfahrenden Zug","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 9:30 PM GMT+1","","Mann entreißt Kind und springt mit vor einfahrenden Zug","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 7:24 PM GMT+1","","Hamburger S-Bahn fährt wieder über Jungfernstieg","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 7:24 PM GMT+1","","Hamburger S-Bahn fährt wieder über Jungfernstieg","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 7:23 PM GMT+1","","Nach Messerangriff: Vater festgenommen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 7:23 PM GMT+1","","Nach Messerangriff: Vater festgenommen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 6:42 PM GMT+1","","Ein toter Mensch bei Wohnungsbrand in Grevenbroich","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 6:42 PM GMT+1","","Ein toter Mensch bei Wohnungsbrand in Grevenbroich","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 6:24 PM GMT+1","","Rostocker Neurochirurg vor Gericht","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 6:24 PM GMT+1","","Rostocker Neurochirurg vor Gericht","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 6:16 PM GMT+1","","Streiks in Frankreich; Macrons "Merci"-Strategie für die Abgehängten","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 6:16 PM GMT+1","","Streiks in Frankreich; Macrons "Merci"-Strategie für die Abgehängten","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 6:05 PM GMT+1","","Hamburger Jungfernstieg; Frau und Kind erstochen - Polizei geht von Beziehungstat aus","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 6:05 PM GMT+1","","Hamburger Jungfernstieg; Frau und Kind erstochen - Polizei geht von Beziehungstat aus","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 5:41 PM GMT+1","","Zahlreiche Schüler wegen gereizter Atemwege im Krankenhaus","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 5:41 PM GMT+1","","Zahlreiche Schüler wegen gereizter Atemwege im Krankenhaus","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 5:04 PM GMT+1","","Familiendrama; "Grausame Tat ist nicht zu begreifen"","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 5:04 PM GMT+1","","Familiendrama; "Grausame Tat ist nicht zu begreifen"","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 4:43 PM GMT+1","","Tod am Jungfernstieg; "Es wird 20 Uhr, und dann geht es hier los"","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 4:43 PM GMT+1","","Tod am Jungfernstieg; "Es wird 20 Uhr, und dann geht es hier los"","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 4:40 PM GMT+1","","Warnstreiks bringen Verkehrschaos: Tausende bei Demos","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 4:40 PM GMT+1","","Altenheim: Amt ordnet Schließung eines Wohnbereichs an","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 4:40 PM GMT+1","","Warnstreiks bringen Verkehrschaos: Tausende bei Demos","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 4:40 PM GMT+1","","Altenheim: Amt ordnet Schließung eines Wohnbereichs an","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 4:37 PM GMT+1","","Laut OPCW; Vier Labore bestätigen britische Angaben im Skripal-Fall","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 4:37 PM GMT+1","","Laut OPCW; Vier Labore bestätigen britische Angaben im Skripal-Fall","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 4:28 PM GMT+1","","Nordrhein-Westfalen; 13-Jähriger nach Messerattacke in Lebensgefahr - Täter flüchtig","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 4:28 PM GMT+1","","Nordrhein-Westfalen; 13-Jähriger nach Messerattacke in Lebensgefahr - Täter flüchtig","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 4:02 PM GMT+1","","75-jähriger Rollerfahrer stirbt bei Zusammenstoß","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 4:02 PM GMT+1","","75-jähriger Rollerfahrer stirbt bei Zusammenstoß","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 3:51 PM GMT+1","","Vierter Verdächtiger nach tödlichem Einbruch","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 3:51 PM GMT+1","","Vierter Verdächtiger nach tödlichem Einbruch","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 3:32 PM GMT+1","","Geschäftsstellen: Krankenkassen müssen informieren","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 3:32 PM GMT+1","","Geschäftsstellen: Krankenkassen müssen informieren","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 3:31 PM GMT+1","","Einzigartiger Fall; Baby vier Jahre nach dem Tod seiner Eltern geboren","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 3:31 PM GMT+1","","Einzigartiger Fall; Baby vier Jahre nach dem Tod seiner Eltern geboren","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 3:22 PM GMT+1","","Mutmaßlicher Einbrecher schwer verletzt: Künstliches Koma","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 3:22 PM GMT+1","","Mutmaßlicher Einbrecher schwer verletzt: Künstliches Koma","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 3:03 PM GMT+1","","Frau schwer verletzt auf der Straße gefunden","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 3:03 PM GMT+1","","Frau schwer verletzt auf der Straße gefunden","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 2:47 PM GMT+1","","Hamburger Innenstadt; Kind und Frau durch Messerangriff tödlich verletzt - Vater festgenommen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 2:47 PM GMT+1","","Hamburger Innenstadt; Kind und Frau durch Messerangriff tödlich verletzt - Vater festgenommen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 2:45 PM GMT+1","","Vier Männer beim Löschen einer brennenden Scheune verletzt","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 2:45 PM GMT+1","","Vier Männer beim Löschen einer brennenden Scheune verletzt","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 2:43 PM GMT+1","","12 000 Beschäftigte des öffentlichen Dienstes streiken","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 2:43 PM GMT+1","","12 000 Beschäftigte des öffentlichen Dienstes streiken","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 2:14 PM GMT+1","","13-Jähriger nach Angriff in Lebensgefahr: Täter flüchtig","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 2:14 PM GMT+1","","13-Jähriger nach Angriff in Lebensgefahr: Täter flüchtig","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 2:12 PM GMT+1","","Schäfer demonstrieren am Schloss für EU-Förderung für Schafe","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 2:12 PM GMT+1","","Schäfer demonstrieren am Schloss für EU-Förderung für Schafe","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 1:29 PM GMT+1","","Zwiebel & Co; Diese Hausmittel können kranken Kindern wirklich helfen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 1:29 PM GMT+1","","Zwiebel & Co; Diese Hausmittel können kranken Kindern wirklich helfen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 1:13 PM GMT+1","","Pathologen sprechen sich für mehr Obduktionen aus","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 1:13 PM GMT+1","","Pathologen sprechen sich für mehr Obduktionen aus","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 1:12 PM GMT+1","","Steinmeier wirbt für Vertrauen in technischen Fortschritt","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 1:12 PM GMT+1","","Steinmeier wirbt für Vertrauen in technischen Fortschritt","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 12:52 PM GMT+1","","Warnstreik im Norden mit tausenden Teilnehmern","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 12:52 PM GMT+1","","Warnstreik im Norden mit tausenden Teilnehmern","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 12:42 PM GMT+1","","Motorradfahrer gibt Gas und verliert Mitfahrerin","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 12:42 PM GMT+1","","Motorradfahrer gibt Gas und verliert Mitfahrerin","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 12:25 PM GMT+1","","Handwerker läuft gegen Terrassentür und verletzt sich schwer","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 12:25 PM GMT+1","","Handwerker läuft gegen Terrassentür und verletzt sich schwer","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 12:23 PM GMT+1","","Natürliche Todesursache bei Marathonläufer in Freiburg","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 12:23 PM GMT+1","","Natürliche Todesursache bei Marathonläufer in Freiburg","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 12:04 PM GMT+1","","18-Jährige von Bahn erfasst und verletzt","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 12:04 PM GMT+1","","18-Jährige von Bahn erfasst und verletzt","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 12:03 PM GMT+1","","Weniger Arztrezepte und höhere Medikamenten-Ausgaben","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 11:34 AM GMT+1","","56-Jähriger stürzt zwischen Zug und Bahnsteig","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 11:34 AM GMT+1","","56-Jähriger stürzt zwischen Zug und Bahnsteig","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 11:25 AM GMT+1","","Militärschlag oder nicht?; Die Welt rätselt über Trumps Syrien-Strategie","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 11:25 AM GMT+1","","Klauenpflege: Lehrkabinett für Tierwirte geht in Betrieb","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 11:25 AM GMT+1","","Klauenpflege: Lehrkabinett für Tierwirte geht in Betrieb","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 11:25 AM GMT+1","","Militärschlag oder nicht?; Die Welt rätselt über Trumps Syrien-Strategie","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 11:16 AM GMT+1","","Warnstreiks in Norddeutschland; Busse bleiben in Depots, Kitas geschlossen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 11:16 AM GMT+1","","Warnstreiks in Norddeutschland; Busse bleiben in Depots, Kitas geschlossen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 10:55 AM GMT+1","","Nach Unfall mit Kind: Polizei sucht weiter nach Radfahrer","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 10:55 AM GMT+1","","Nach Unfall mit Kind: Polizei sucht weiter nach Radfahrer","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 10:46 AM GMT+1","","Fahrer von blutverschmiertem und beschädigtem Auto gefunden","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 10:46 AM GMT+1","","Fahrer von blutverschmiertem und beschädigtem Auto gefunden","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 10:43 AM GMT+1","","Wartezeit in Notaufnahmen soll drastisch reduziert werden","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 10:43 AM GMT+1","","Wartezeit in Notaufnahmen soll drastisch reduziert werden","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 9:12 AM GMT+1","","Senior von Feuerwehr wiederbelebt","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 9:12 AM GMT+1","","Senior von Feuerwehr wiederbelebt","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 9:04 AM GMT+1","","Hubschrauber-Unglück: Verkehrslandeplatz geöffnet","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 9:04 AM GMT+1","","Hubschrauber-Unglück: Verkehrslandeplatz geöffnet","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 8:44 AM GMT+1","","Frontaler Aufprall im Gegenverkehr: zwei Fahrer verletzt","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 8:44 AM GMT+1","","Frontaler Aufprall im Gegenverkehr: zwei Fahrer verletzt","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 8:32 AM GMT+1","","Warnstreiks auch im Saarland: Kliniken und Kitas betroffen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 8:32 AM GMT+1","","Warnstreiks auch im Saarland: Kliniken und Kitas betroffen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 8:22 AM GMT+1","","Erneuter Warnstreik im Öffentlichen Dienst läuft an","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 8:22 AM GMT+1","","Erneuter Warnstreik im Öffentlichen Dienst läuft an","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 8:02 AM GMT+1","","Es ist eine GroKo: Tag 29; Jens Spahn müsste sich mal neu erfinden","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 8:02 AM GMT+1","","Es ist eine GroKo: Tag 29; Jens Spahn müsste sich mal neu erfinden","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 7:54 AM GMT+1","","Verdi-Warnstreiks begonnen: Schwerpunkt Mittelhessen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 7:54 AM GMT+1","","Verdi-Warnstreiks begonnen: Schwerpunkt Mittelhessen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 6:30 AM GMT+1","","76-Jährige bei Wohnungsbrand ums Leben gekommen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 6:30 AM GMT+1","","76-Jährige bei Wohnungsbrand ums Leben gekommen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 6:03 AM GMT+1","","Land lässt Ausnahmen bei Facharztquote an Kliniken zu","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 6:03 AM GMT+1","","Land lässt Ausnahmen bei Facharztquote an Kliniken zu","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 5:11 AM GMT+1","","Brand in Fabrikhalle mit vier Verletzten und hohem Schaden","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 5:11 AM GMT+1","","Brand in Fabrikhalle mit vier Verletzten und hohem Schaden","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 9:41 PM GMT+1","","38-Jähriger im Streit mit Messer schwer verletzt","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 9:41 PM GMT+1","","38-Jähriger im Streit mit Messer schwer verletzt","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 9:40 PM GMT+1","","Radfahrer fährt Kind mit Hinterrad über den Kopf und flieht","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 9:40 PM GMT+1","","Radfahrer fährt Kind mit Hinterrad über den Kopf und flieht","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 7:55 PM GMT+1","","Michael Goolaerts (23); Obduktionsergebnis des verstorbenen Radprofis steht fest","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 7:55 PM GMT+1","","Michael Goolaerts (23); Obduktionsergebnis des verstorbenen Radprofis steht fest","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 7:11 PM GMT+1","","Motorradfahrer stirbt nach Unfall","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 7:11 PM GMT+1","","Motorradfahrer stirbt nach Unfall","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 6:35 PM GMT+1","","Berlin; U-Bahn-Treter nach Angriff auf Touristen verurteilt","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 6:35 PM GMT+1","","Berlin; U-Bahn-Treter nach Angriff auf Touristen verurteilt","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 6:32 PM GMT+1","","Brand in Schule: Polizei geht von "schlechtem Scherz" aus","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 6:32 PM GMT+1","","Brand in Schule: Polizei geht von "schlechtem Scherz" aus","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 6:11 PM GMT+1","","Vier Verletzte bei Unfall mit Rettungswagen","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 6:11 PM GMT+1","","Vier Verletzte bei Unfall mit Rettungswagen","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 5:41 PM GMT+1","","Krankenkasse KKH entsteht bislang größter Betrugsschaden","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 5:41 PM GMT+1","","Krankenkasse KKH entsteht bislang größter Betrugsschaden","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 5:32 PM GMT+1","","Fußgänger nach Unfall gestorben","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 5:32 PM GMT+1","","Fußgänger nach Unfall gestorben","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 5:09 PM GMT+1","","Halberstadt; Frau unter Drogen gestorben - Verdächtiger in U-Haft","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 5:09 PM GMT+1","","Halberstadt; Frau unter Drogen gestorben - Verdächtiger in U-Haft","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 4:52 PM GMT+1","","Spur der Waffe von Disco-Schießerei führt in die Schweiz","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 4:52 PM GMT+1","","Spur der Waffe von Disco-Schießerei führt in die Schweiz","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 4:31 PM GMT+1","","Zeven: Martin-Luther-Krankenhaus wird Ende 2018 geschlossen","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 4:31 PM GMT+1","","Zeven: Martin-Luther-Krankenhaus wird Ende 2018 geschlossen","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 4:25 PM GMT+1","","Tarifstreit um Entlastung der Uniklinik-Pflegekräfte","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 4:25 PM GMT+1","","Tarifstreit um Entlastung der Uniklinik-Pflegekräfte","","WELT ONLINE (Deutsch)","","",
